Number,id,Day,Month,Year,Region,Species,Species_co,Geotag_rea,Descriptio,Location.a,Descript_1,Image.s.,Audio.Vide,Geotag_rec,Geotag_all,Comments,Sex,Age.Class,Death_code,PMI_min,PMI_max,Source,lat,lon,No,flag,org_cell,new_no,new_flag,new_org_ce,Comments_1
149,716,10,3,2021,Goa,Humpback dolphin,Humpback dolphin,,,Arrosim beach,,,,"15.3317022807429, 73.893550307799615.331702280742931, 73.89355030779966","15.331702280742931, 73.89355030779966",,,,4,4,6,Whatsapp,15.33170228,73.89355031,338,FALSE,,235,FALSE,,
1901,720,4,3,2021,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.58272357,73.73709859,342,FALSE,,238,FALSE,,
152,721,2,3,2021,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,"15.2416354170662, 73.9229429764533",Stranded animal,"Benaulim beach, Goa, Source: Drishti Network,",,http://www.marinemammals.in/submit-record/02-07-2022-020321_FP.jpeg,,"15.2416, 73.919515.2416, 73.9195","15.2416, 73.9195",,,,2,0.5,1,MMI,15.24158413,73.92235152,343,FALSE,,239,TRUE,238,
156,725,27,2,2021,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,,,arrosim beach,,,,"15.3328818365746, 73.893056781378915.332881836574636, 73.89305678137892","15.332881836574636, 73.89305678137892",,,,2,2,3,Whatsapp,15.33288184,73.89305678,347,FALSE,,241,FALSE,,
1900,732,7,2,2021,Goa,Finless porpoise calf,Indo-Pacific finless porpoise,,,,,,,,,,,C,,NA,NA,Terra,15.29255,73.90794,354,FALSE,,247,FALSE,,
1899,735,30,1,2021,Goa,Unidentified cetacean,Small-sized delphinid,,,,,,,,,,,,,NA,NA,Terra,14.9973623,74.03344694,357,FALSE,,250,TRUE,251,
1368,737,27,1,2021,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"15.634896748828, 73.7211365625609","Code - 2, Male, Scars possibly through large gill nets or trawlers",,,http://www.marinemammals.in/submit-record/05-01-2023-IMG-20210127-WA0016.jpg http://www.marinemammals.in/submit-record/05-01-2023-IMG-20210127-WA0017.jpg http://www.marinemammals.in/submit-record/05-01-2023-IMG-20210127-WA0019.jpg,,,,,,A,2,0.5,1,MMI-later,15.63489675,73.72113656,359,FALSE,,251,FALSE,,
1896,746,5,1,2021,Goa,Finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,3,2,4,Terra,15.29145629,73.90796617,368,FALSE,,259,FALSE,,
1897,747,5,1,2021,Goa,Spinner dolphin,Spinner dolphin,,,,,,,,,,,,,NA,NA,Terra,15.6904238,73.70119965,369,FALSE,,260,FALSE,,
172,749,31,12,2020,Goa,Humpback dolphin,Humpback dolphin,,,Arambol,,,,"15.6840993533525, 73.703144048340515.684099353352517, 73.70314404834058","15.684099353352517, 73.70314404834058",,,A,3,2,3,Whatsapp,15.68409935,73.70314405,371,FALSE,,261,FALSE,,
1895,755,11,11,2020,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.4790541,73.80634748,377,FALSE,,267,FALSE,,
1370,757,2,11,2020,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"15.5172740927574, 73.7628026202588","Code - 3, approx, - 1,4m",,,http://www.marinemammals.in/submit-record/05-01-2023-IMG-20201102-WA0028.jpg,,,,,,C,2,0.5,1,MMI-later,15.51727409,73.76280262,379,FALSE,,268,FALSE,,
1893,761,18,10,2020,Goa,Finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,,NA,NA,Terra,15.62276646,73.72996138,383,FALSE,,271,FALSE,,
1894,762,18,10,2020,Goa,Finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,C,3,2,3,Terra,15.29232184,73.90768202,384,FALSE,,272,FALSE,,
1892,764,16,10,2020,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,3,2,4,Terra,15.45077049,73.83741661,386,FALSE,,273,FALSE,,
1891,767,27,9,2020,Goa,Finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,,NA,NA,Terra,15.25890506,73.91813094,389,FALSE,,276,FALSE,,
1887,768,24,9,2020,Goa,Finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,3,2,4,Terra,15.25680625,73.91862734,390,FALSE,,277,TRUE,276,
1888,769,24,9,2020,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,3,3,4,Terra,15.21671203,73.92971864,391,FALSE,,278,FALSE,,
1889,770,24,9,2020,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.64181,73.71912,392,FALSE,,279,FALSE,,
185,774,22,9,2020,Goa,Humpback dolphin,Humpback dolphin,,,"betalbetim beach, south goa",,,,"15.2881893578957, 73.908164843304115.288189357895737, 73.90816484330418","15.288189357895737, 73.90816484330418",,,C,2,0.5,1,Whatsapp,15.28818936,73.90816484,396,FALSE,,282,FALSE,,
186,775,22,9,2020,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,,,"mandrem beach, north goa",,,,"15.6686420695051, 73.709290590355215.668642069505175, 73.70929059035522","15.668642069505175, 73.70929059035522",,,C,2,0.5,1,Whatsapp,15.66864207,73.70929059,397,FALSE,,283,FALSE,,
187,777,20,9,2020,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,,,"betalbetim beach, south goa",,,,"15.2983642732077, 73.904680657449315.298364273207762, 73.90468065744935","15.298364273207762, 73.90468065744935",Bite marks?,,C,2,0.5,1,Whatsapp,15.29836427,73.90468066,399,FALSE,,285,FALSE,,
192,784,1,9,2020,Goa,Humpback dolphin,Humpback dolphin,,,Ashvem beach,,,,"15.6442801811391, 73.717203940086115.64428018113919, 73.71720394008611","15.64428018113919, 73.71720394008611",,,A,3,3,5,Whatsapp,15.64428018,73.71720394,406,FALSE,,291,FALSE,,
1884,786,29,8,2020,Goa,Finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,,NA,NA,Terra,15.25925842,73.91789537,408,FALSE,,293,FALSE,,
1883,787,29,8,2020,Goa,Unidentified cetacean,Small-sized delphinid,,,,,,,,,,,,,NA,NA,Terra,15.57582216,73.74005142,409,FALSE,,294,FALSE,,
1882,790,27,8,2020,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.23159845,73.92551694,412,FALSE,,297,FALSE,,
1881,793,18,8,2020,Goa,Finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,2,0.5,1,Terra,15.66715788,73.71019369,415,FALSE,,300,TRUE,301,
1880,800,7,8,2020,Goa,Humback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.01133026,74.02102796,422,FALSE,,305,FALSE,,
1375,804,24,7,2020,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"15.2072981256343, 73.9323731933808","Code-3, young individual",,,http://www.marinemammals.in/submit-record/06-01-2023-IMG-20200724-WA0038.jpg http://www.marinemammals.in/submit-record/06-01-2023-IMG-20200724-WA0037.jpg http://www.marinemammals.in/submit-record/06-01-2023-IMG-20200724-WA0036.jpg http://www.marinemammal,,,,,,C,2,0.5,1,MMI-later,15.20729813,73.93237319,426,FALSE,,307,FALSE,,
205,808,10,7,2020,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,,colomb beach,,,,"15.0026233700593, 74.027091968576515.002623370059304, 74.0270919685765","15.002623370059304, 74.0270919685765",,,,3,3,4,Whatsapp,15.00262337,74.02709197,430,FALSE,,311,FALSE,,
1379,820,20,6,2020,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"15.5543615453338, 73.7514032947619","Code-2, Male",,,http://www.marinemammals.in/submit-record/06-01-2023-IMG-20200620-WA0011.jpg http://www.marinemammals.in/submit-record/06-01-2023-IMG-20200620-WA0012.jpg http://www.marinemammals.in/submit-record/06-01-2023-IMG-20200620-WA0013.jpg http://www.marinemammal,,,,,,SA,2,0.5,1,MMI-later,15.55436155,73.75140329,442,FALSE,,317,FALSE,,
1878,823,14,6,2020,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.5677,73.75619,445,FALSE,,320,FALSE,,
1877,825,8,6,2020,Goa,Humback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.64181,73.71912,447,FALSE,,322,FALSE,,
1381,839,23,5,2020,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"15.3926542596426, 73.8058626050402","There seems to be a nylon thread intertwined with the guts and in the mouth, Code 4,",,,http://www.marinemammals.in/submit-record/01-01-2023-Baina.jpg,,,,,M,SA,3,3,5,MMI-later,15.39265426,73.80586261,461,FALSE,,335,TRUE,340,
1875,844,19,5,2020,Goa,Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.38774,73.80763,466,FALSE,,340,FALSE,,
1874,863,22,4,2020,Goa,Unidentified cetacean,Small-sized delphinid,,,,,,,,,,,,,NA,NA,Terra,15.5677,73.75619,485,FALSE,,354,FALSE,,
1385,866,21,4,2020,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"15.2404857065235, 73.9231846340387","Code 3, carcass is 9 ft in length,",,,http://www.marinemammals.in/submit-record/01-01-2023-Benaulim 1.jpg http://www.marinemammals.in/submit-record/01-01-2023-Benaulim 2.jpg,,,,,,,3,3,5,MMI-later,15.24048571,73.92318463,488,FALSE,,356,FALSE,,
1872,899,11,2,2020,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.40578537,73.78613272,521,FALSE,,382,FALSE,,
1871,940,8,11,2019,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,14.99711,74.03383,562,FALSE,,415,FALSE,,
1870,941,4,11,2019,Goa,finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,,NA,NA,Terra,15.5197793,73.76188047,563,FALSE,,416,FALSE,,
1869,942,4,11,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,A,3,3,5,Terra,15.29958941,73.90523749,564,FALSE,,417,FALSE,,
1868,944,26,9,2019,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,3,2,4,Terra,15.25680625,73.91862734,566,FALSE,,419,FALSE,,
304,946,21,9,2019,Goa,Humpback dolphin,Humpback dolphin,,,colva,,,,"15.273752229795, 73.913869457009715.273752229795056, 73.91386945700972","15.273752229795056, 73.91386945700972",,,A,2,1,2,Whatsapp,15.27375223,73.91386946,568,FALSE,,421,FALSE,,
1867,956,8,9,2019,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,C,2,0.5,1,Terra,15.49811156,73.76646088,578,FALSE,,429,TRUE,430,
315,965,31,8,2019,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,"15.1791179 73.9396000,",Only image available,"Washed ashore - Cavellosim, Gao",,http://www.marinemammals.in/submit-record/08-03-2020-FP_Cavellosim_Goa_20190831.jpeg http://www.marinemammals.in/submit-record/08-03-2020-FP2_Cavellosim_20190831.jpeg,,15.1791179 73.9396000,15.1791179 73.9396000,,,C,2,1,2,MMI,15.1791179,73.9396,587,FALSE,,436,FALSE,,
316,970,30,8,2019,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,"15.3544232, 73.8838",See image,Velsao beach - Goa,,http://www.marinemammals.in/submit-record/08-03-2020-FP_VelsaoBeach_Goa_20190830.jpeg,,"15.3544232, 73.8838","15.3544232, 73.8838",,,,2,0.5,1,MMI,15.35434424,73.88338441,592,FALSE,,439,TRUE,444,
1862,976,27,8,2019,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,2,NA,NA,Terra,15.35418426,73.8834957,598,FALSE,,444,FALSE,,
321,981,25,8,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"15.278033092292, 73.9120976759894",See image,"Colva, goa",,http://www.marinemammals.in/submit-record/08-03-2020-Sousa_Colva_Goa_20190825.jpeg,,"15.2784, 73.909115.2784, 73.9091","15.2784, 73.9091",,,C,2,1,2,MMI,15.27895927,73.91207633,603,FALSE,,447,TRUE,"444, 445, 446",
324,984,23,8,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"15.4043116210227, 73.7867303576919",Washed ashore,"Patnem beach, Goa",,http://www.marinemammals.in/submit-record/08-03-2020-Sousa_PatnemBeach_Goa_20190823.jpeg http://www.marinemammals.in/submit-record/08-03-2020-Sousa2_PatnemBeach_Goa_20190823.jpeg,,"15.404311621022787, 73.78673035769195","15.404311621022787, 73.78673035769195",,,,3,3,4,MMI,15.40431162,73.78673036,606,FALSE,,449,FALSE,,
325,985,18,8,2019,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,,,calangute,,,,"15.5474237275601, 73.752737517492915.547423727560178, 73.75273751749295","15.547423727560178, 73.75273751749295",Bycatch? Bite marks?,,C,2,1,2,Whatsapp,15.54742373,73.75273752,607,FALSE,,450,FALSE,,
1860,989,15,8,2019,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.28426471,73.91052768,611,FALSE,,453,FALSE,,
329,991,10,8,2019,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,"15.2433479113235, 73.9223638315844",,"Benaulim, Goa",,http://www.marinemammals.in/submit-record/08-03-2020-FP_Benaulim_Goa_20190810.jpeg http://www.marinemammals.in/submit-record/08-03-2020-FP2_Benaulim_Goa_20190810.jpeg,,"15.2433, 73.922615.2433, 73.9226","15.2433, 73.9226",,F,C,2,0.5,1,MMI,15.2433,73.9226,613,FALSE,,454,FALSE,,
1859,993,9,8,2019,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.28378052,73.91063942,615,FALSE,,455,FALSE,,
338,1003,1,8,2019,Goa,Humpback dolphin,Humpback dolphin,,,palolem,,,,"15.0113666597286, 74.020925069429615.011366659728617, 74.02092506942964","15.011366659728617, 74.02092506942964",,,,3,2,5,Whatsapp,15.01136666,74.02092507,625,FALSE,,461,FALSE,,
339,1004,29,7,2019,Goa,Small-sized delphinid,Small-sized delphinid,,,majorda,,,,"15.3162640421135, 73.89945801009515.316264042113572, 73.89945801009503","15.316264042113572, 73.89945801009503",,,,,NA,NA,Whatsapp,15.31626404,73.89945801,626,FALSE,,462,FALSE,,
340,1005,29,7,2019,Goa,Small-sized delphinid,Small-sized delphinid,,,Velsao,,,,"15.3499692166759, 73.885652457000315.349969216675927, 73.88565245700039","15.349969216675927, 73.88565245700039",,,,,NA,NA,Whatsapp,15.34996922,73.88565246,627,FALSE,,463,TRUE,462,
341,1006,27,7,2019,Goa,Small-sized delphinid,Small-sized delphinid,,,calangute,,,,"15.5441160989949, 73.754110808402815.544116098994971, 73.75411080840287","15.544116098994971, 73.75411080840287",,,,,NA,NA,Whatsapp,15.5441161,73.75411081,628,FALSE,,464,FALSE,"462, 463",
342,1008,17,7,2019,Goa,Small-sized delphinid,Small-sized delphinid,,,Talpona,,,,"14.9780251084655, 74.041748371914214.9780251084655, 74.04174837191425","14.9780251084655, 74.04174837191425",,,,,NA,NA,Whatsapp,14.97802511,74.04174837,630,FALSE,,466,FALSE,,
343,1009,16,7,2019,Goa,Humpback dolphin,Humpback dolphin,,,Benaulim,,,,"15.2583301652918, 73.916816543467715.258330165291817, 73.91681654346773","15.258330165291817, 73.91681654346773",,,,,NA,NA,Whatsapp,15.25833017,73.91681654,631,FALSE,,467,FALSE,,
1857,1013,5,7,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,14.98904,74.03745,635,FALSE,,471,FALSE,,
1856,1015,29,6,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,3,2,5,Terra,15.1267,73.94063,637,FALSE,,473,TRUE,474,
348,1016,29,6,2019,Goa,Small-sized delphinid,Small-sized delphinid,"15.2732176025294, 73.9138138980322","Code 3 animal stranded, Bleeding near eyes and flippers, Picture showed pregnant animal with calf aborted,",Colva beach,,http://www.marinemammals.in/submit-record/11-09-2021-Colva-2019-06-29-13-05-07.jpg,,"15.2737, 73.913415.2737, 73.9134","15.2737, 73.9134",,,,,NA,NA,MMI,15.27390949,73.91380828,638,FALSE,,474,FALSE,473,
349,1018,16,6,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"15.2388857492333, 73.9236512831483","Code 2 dolphin washed ashore, Had fetal curves, FD collected sample,",buried by FD after collecting sample,,http://www.marinemammals.in/submit-record/11-09-2021-image1.jpeg http://www.marinemammals.in/submit-record/11-09-2021-image0.jpeg,,"15.2389, 73.923815.2389, 73.9238","15.2389, 73.9238",,,C,2,1,2,MMI,15.2389,73.9238,640,FALSE,,476,FALSE,,
350,1019,16,6,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"14.9976384, 74.0411","Code 4 carcass of a small sized delphinid washed ashore with the skull separated from the rest of the body, The teeth count showed 46/43 UJ/LJ Left side,",The FD buried the remains,,http://www.marinemammals.in/submit-record/11-09-2021-Canacona dolphin-2019-06-16-17-50-50.jpg,,"14.9976384, 74.0411","14.9976384, 74.0411",,,,4,7,9,MMI,14.99682596,74.03319324,641,FALSE,,477,TRUE,476,
1854,1020,15,6,2019,Goa,finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,,NA,NA,Terra,15.64181,73.71912,642,FALSE,,478,FALSE,"475, 476, 477",
1853,1021,15,6,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,4,6,9,Terra,15.4832,73.80717,643,FALSE,,479,TRUE,476,
354,1025,31,5,2019,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,"15.4991464, 73.7674","Individual washed ashore at Sinquerim Beach, No additional morphometric data available,","Sinquerim Beach, Source: TerraConscious and Drishti Life guards",,http://www.marinemammals.in/submit-record/03-06-2019-Sinquerim_FP_31052019_1.jpeg http://www.marinemammals.in/submit-record/03-06-2019-Sinquerim_FP_31052019_2.jpeg,,"15.4991464, 73.7674","15.4991464, 73.7674",,,,3,3,5,MMI,15.49918017,73.76729517,647,FALSE,,483,FALSE,,
1852,1027,28,5,2019,Goa,Indian ocean Humpback dolphin,Humpback dolphin,,,,,,,,,,,,3,2,3,Terra,15.40592,73.78661,649,FALSE,,485,FALSE,,
1851,1030,24,5,2019,Goa,finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,,NA,NA,Terra,15.51762149,73.76267378,652,FALSE,,488,FALSE,,
1850,1032,22,5,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,3,2,4,Terra,15.29145629,73.90796617,654,FALSE,,490,FALSE,,
1849,1040,11,5,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.66776742,73.70927361,663,FALSE,,499,FALSE,,
1848,1043,5,5,2019,Goa,cetacean,Small-sized delphinid,,,,,,,,,,,,4,NA,NA,Terra,15.64181,73.71912,666,FALSE,,501,FALSE,,
1847,1045,5,5,2019,Goa,Finless Porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,3,2,4,Terra,15.50152248,73.76726387,668,FALSE,,503,FALSE,,
1845,1055,30,4,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.17557103,73.94050592,678,FALSE,,510,FALSE,,
1846,1056,30,4,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.20066,73.93451,679,FALSE,,511,TRUE,510,
376,1060,23,4,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,"15.2209348, 73.929","One individual washed ashore, appears to be an adult, No morphometric data available,","Varca Beach, Goa, Source: TerraConscious and Drishti Life guards",,http://www.marinemammals.in/submit-record/03-06-2019-Sousa_Varca_23042019_1.jpeg http://www.marinemammals.in/submit-record/03-06-2019-Sousa_Varca_23042019_2.jpeg http://www.marinemammals.in/submit-record/03-06-2019-Sousa_Varca_23042019_3.jpeg,,"15.2209348, 73.929","15.2209348, 73.929",,,,,NA,NA,MMI,15.2209348,73.929,683,FALSE,,514,TRUE,519,
1844,1064,19,4,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,14.99655,74.0412,688,FALSE,,519,TRUE,520,
1417,1066,19,4,2019,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,"15.6262593926075, 73.7281997061093",Code 3,,,http://www.marinemammals.in/submit-record/16-12-2022-Goa april 19-4.jpg http://www.marinemammals.in/submit-record/16-12-2022-Goa april 19-3.jpg http://www.marinemammals.in/submit-record/16-12-2022-Goa april 19-2.jpg http://www.marinemammals.in/submit-rec,,,,,,,3,3,5,MMI-later,15.62625939,73.72819971,690,FALSE,,520,FALSE,,
381,1069,17,4,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,TerraConscious and Drishti Lifeguards,"Washed ashore at Miramar Beach, Appeared to be a juvenile/sub-adult",,http://www.marinemammals.in/submit-record/JbPcLh.jpg . http://www.marinemammals.in/submit-record/Sousa2_Miramar_17042019.jpg,,"15.4788040082412, 73.805679493098215.478804008241271, 73.80567949309824","15.478804008241271, 73.80567949309824",,,C,2,0.5,1,MMI,15.47880401,73.80567949,693,FALSE,,522,FALSE,,
1843,1070,14,4,2019,Goa,finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,,NA,NA,Terra,15.49970807,73.76728217,694,FALSE,,523,FALSE,,
385,1076,10,4,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,Terraconscious and Drishti Lifeguards,"Washed ashore at Varca, Necropsy conducted,",,http://www.marinemammals.in/submit-record/b9DMXG.jpg http://www.marinemammals.in/submit-record/Sousa5_Varca_10042019.jpg http://www.marinemammals.in/submit-record/Sousa4_Varca_10042019.jpg http://www.marinemammals.in/submit-record/Sousa3_Varca_10042019.j,,"15.2304409725737, 73.925305292057415.23044097257378, 73.92530529205742","15.23044097257378, 73.92530529205742",,,,2,1,2,MMI,15.23044097,73.92530529,700,FALSE,,527,FALSE,,
1840,1078,9,4,2019,Goa,Indian Ocean Humpback dolphin,Humpback dolphin,,,,,,,,,,,,3,3,5,Terra,15.29082155,73.90828023,702,FALSE,,529,FALSE,,
392,1084,8,4,2019,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,,Terraconscious and Drishti lifeguards,"Washed ashore at Polem beach, Right flipper appears to have a deep cut, possibly from fishing line,",,http://www.marinemammals.in/submit-record/NszP7R.jpg . http://www.marinemammals.in/submit-record/FP2_Polem_08042019.jpg . http://www.marinemammals.in/submit-record/FP3_Polem_08042019.jpg,,"14.9079255396074, 74.08183030002414.90792553960744, 74.08183030002402","14.90792553960744, 74.08183030002402",,,,2,1,2,MMI,14.90792554,74.0818303,708,FALSE,,534,FALSE,,
1839,1086,4,4,2019,Goa,Indian Ocean Humpback dolphin,Humpback dolphin,,,,,,,,,,,C,2,0.5,1,Terra,15.22984054,73.92605783,711,FALSE,,537,FALSE,,
1838,1090,2,4,2019,Goa,Humpback dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.29082155,73.90828023,715,FALSE,,540,FALSE,,
1837,1091,1,4,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.54905991,73.75325683,716,FALSE,,541,FALSE,,
398,1095,31,3,2019,Goa,Indo-Pacific finless porpoise,Indo-Pacific finless porpoise,,Terraconscious and Drishti lifeguards,"Washed ashore at Calangute beach, No other data submitted,",,http://www.marinemammals.in/submit-record/czhTzL.jpg . http://www.marinemammals.in/submit-record/IMG-20190401-WA0034__1_.jpg,,"15.5532019127685, 73.751286111457815.553201912768568, 73.7512861114578","15.553201912768568, 73.7512861114578",,,,3,2,4,MMI,15.55320191,73.75128611,720,FALSE,,544,FALSE,,
1835,1097,29,3,2019,Goa,Indian ocean Humpback dolphin,Humpback dolphin,,,,,,,,,,,,4,8,10,Terra,15.29082155,73.90828023,722,FALSE,,546,TRUE,550,
1836,1098,29,3,2019,Goa,Indian ocean Humpback dolphin,Humpback dolphin,,,,,,,,,,,,4,6,8,Terra,15.40547933,73.78618686,723,FALSE,,547,FALSE,,
1833,1100,28,3,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,14.99655,74.0409,725,FALSE,,549,FALSE,,
1834,1101,28,3,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.28404959,73.91060746,726,FALSE,722,550,FALSE,,
1831,1102,27,3,2019,Goa,finless porpoise,Indo-Pacific finless porpoise,,,,,,,,,,,,,NA,NA,Terra,15.50064191,73.7672576,727,FALSE,,551,TRUE,"546, 547, 549, 550",
1830,1104,27,3,2019,Goa,Indian Ocean Humpback Dolphin,Humpback dolphin,,,,,,,,,,,,,NA,NA,Terra,15.29789973,73.90580216,729,FALSE,726,553,TRUE,550,
400,1105,26,3,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,"TerraConscious and Drishti Life guards, Photographs attached","Carcass found on Cavellosim beach, Goa,",,http://www.marinemammals.in/submit-record/dG1CCr.jpeg . http://www.marinemammals.in/submit-record/WhatsApp_Image_2019-04-21_at_14.10.43.jpeg,,"15.1710486257096, 73.941282132408115.171048625709613, 73.94128213240818","15.171048625709613, 73.94128213240818",,,,,NA,NA,MMI,15.17104863,73.94128213,730,FALSE,,554,FALSE,"549, 550, 551, 552, 553",
402,1109,23,3,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,Terraconscious and Drishti lifeguards,"Washed ashore at Rajbagh beach,",,http://www.marinemammals.in/submit-record/x2bCd2.jpeg,,"14.9864799522513, 74.037806627057514.98647995225131, 74.03780662705756","14.98647995225131, 74.03780662705756",,,,3,3,5,MMI,14.98647995,74.03780663,734,FALSE,,558,FALSE,,
403,1110,22,3,2019,Goa,Unidentified dolphin,Small-sized delphinid,,Terraconscious and Drishti lifeguards,"Skeleton found at Ashwem beach, Goa, No additional details available",,http://www.marinemammals.in/submit-record/Vf4LvR.jpg . http://www.marinemammals.in/submit-record/Unided2_Ashwem_22032019.jpg . http://www.marinemammals.in/submit-record/Unided3_Ashwem_22032019.jpg . http://www.marinemammals.in/submit-record/Unided4_Ashwe,,"15.6441740770332, 73.717201001523915.644174077033298, 73.71720100152393","15.644174077033298, 73.71720100152393",,,,,NA,NA,MMI,15.64417408,73.717201,735,FALSE,,559,FALSE,,
408,1118,13,3,2019,Goa,Indian Ocean humpback dolphin,Humpback dolphin,,"TerraConscious and Drishti Lifeguards, Photographs attached","Carcass washed ashore at Anjuna beach, Goa,",,http://www.marinemammals.in/submit-record/TrXpGj.jpg . http://www.marinemammals.in/submit-record/Sousa2_Anjuna_13032019.jpg . http://www.marinemammals.in/submit-record/Sousa3_Anjuna_13032019.jpg . http://www.marinemammals.in/submit-record/Sousa4_Anjuna_1,,"15.5732599111992, 73.740872870980815.573259911199232, 73.74087287098085","15.573259911199232, 73.74087287098085",,,,4,8,12,MMI,15.57325991,73.74087287,743,FALSE,,566,FALSE,,
